index, total_norm_before, time_r, total_norm_after,        sen_train_before, spe_train_before, sen_train_after, spe_train_after, time_train,        sen_test_before, spe_test_before, sen_test_after, spe_test_after, time_test 
60,0.6344,0.125,0.0963,35.29,64.71000000000001,94.12,64.71000000000001,9.0,57.58,60.61,100.0,0.0,0.7858
61,0.4451,0.1264,0.0362,63.63999999999999,63.63999999999999,87.88,63.63999999999999,9.0,63.63999999999999,57.58,100.0,15.15,0.3449
62,0.4786,0.125,0.1607,55.879999999999995,50.0,85.28999999999999,50.0,9.0,48.480000000000004,54.55,96.97,0.0,0.6902
63,0.4279,0.125,0.2031,51.519999999999996,60.61,100.0,60.61,9.0,41.18,50.0,100.0,0.0,0.7069
64,0.4312,0.125,0.1216,48.480000000000004,66.67,78.79,66.67,9.0,57.58,48.480000000000004,100.0,0.0,0.3438
65,0.4175,0.1261,0.0363,45.45,66.67,78.79,66.67,9.0,70.59,55.879999999999995,100.0,0.0,0.7199
66,0.4366,0.1261,0.1027,50.0,58.81999999999999,79.41,58.81999999999999,9.0,45.45,63.63999999999999,90.91,9.09,0.7836
67,0.3005,0.1261,0.0189,69.69999999999999,75.76,93.94,72.72999999999999,9.0,54.55,51.519999999999996,100.0,0.0,0.3594
68,0.6395,0.125,0.0412,48.480000000000004,63.63999999999999,90.91,63.63999999999999,9.0,42.42,51.519999999999996,87.88,3.0300000000000002,0.3605
69,0.5764,0.125,0.2237,45.45,63.63999999999999,81.82000000000001,60.61,9.0,52.94,64.71000000000001,97.06,5.88,0.7107
70,0.5405,0.1267,0.1897,44.12,61.760000000000005,88.24,61.760000000000005,9.0,45.45,69.69999999999999,96.97,6.0600000000000005,0.7223
71,0.7184,0.125,0.1103,27.27,69.69999999999999,93.94,69.69999999999999,9.0,41.18,44.12,94.12,0.0,0.7033
72,0.6554,0.1094,0.0201,36.36,60.61,87.88,60.61,9.0,30.3,60.61,100.0,0.0,0.3438
73,0.6391,0.125,0.1864,44.12,50.0,88.24,50.0,9.0,48.480000000000004,66.67,100.0,15.15,0.6965
74,0.4242,0.1264,0.1187,45.45,63.63999999999999,87.88,63.63999999999999,9.0,44.12,64.71000000000001,82.35,14.71,0.7119
